,Unnamed: 0,Ticker,Short Name,Market Cap,Rank(Current Market Cap),Sector,Prim Exch Nm,Country,Cntry of Incorp,Best Analyst Rating,52Wk High,52Wk Low,52Wk Low Dt,52Wk High Dt,1Y Tot Ret (%),02/12/2019,01/01/2020,03/02/2020,02/03/2020,01/04/2020,01/05/2020,01/06/2020,01/07/2020,03/08/2020,01/09/2020,01/10/2020,02/11/2020,ratio_yearvar_meanprice,performance category,Value category,performance category_2
3450,3450,600487 CH Equity,HENGTONG OPTIC-A,4473570816.0,3459.0,Communications,Shanghai,CHINA,CN,4.363636494,3.16,1.95,02/04/2020,03/13/2020,-2.97,2.18,2.34,2.12,2.56,2.28,2.35,2.38,2.33,2.41,2.38,2.12,2.2,0.5251356238698012,neg_performers,Middle Value,2_moderate_negative_performance
3451,3451,600909 CH Equity,HUAAN SECURITI-A,4473554432.0,3460.0,Financial,Shanghai,CHINA,CN,4.5,1.41,0.83,02/04/2020,03/05/2020,39.23,0.85,1.05,0.89,1.21,1.06,1.03,1.04,0.98,1.27,1.36,1.29,1.18,0.5268735806207419,pos_performers,Middle Value,4_high_positive_performance
3452,3452,CSSX5E SW Equity,ISHR EURO STX50,4470064640.0,3461.0,Funds,SIX-SW,IRELAND,IE,0.0,137.21,81.2,03/16/2020,02/19/2020,-4.52,129.82,135.58,131.18,120.63,95.03,104.51,111.26,119.53,125.76,129.29,123.84,115.93,0.4659863002301784,neg_performers,Middle Value,2_moderate_negative_performance
3453,3453,HLI US Equity,HOULIHAN LOKEY I,4467688960.0,3462.0,Financial,New York,UNITED STATES,US,3.25,66.36,42.86,03/18/2020,11/16/2020,35.28,47.89,48.87,52.42,53.63,53.68,57.55,60.22,55.91,56.05,59.16,59.42,61.48,0.42324548237978027,pos_performers,Middle Value,4_high_positive_performance
3454,3454,600038 CH Equity,AVICOPTER PLC-A,4467557888.0,3463.0,Industrial,Shanghai,CHINA,CN,4.947368622,10.21,5.6,02/04/2020,08/10/2020,22.47,6.38,6.85,5.7,5.98,5.74,6.26,5.9,5.87,7.82,8.6,8.25,7.61,0.6833003952569172,pos_performers,Middle Value,4_high_positive_performance
3455,3455,RLAY US Equity,RELAY THERAPEUTI,4465044480.0,3464.0,"Consumer, Non-cyclical",NASDAQ GM,UNITED STATES,US,4.599999905,53.98,20.0,07/15/2020,11/13/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65,38.23,42.6,35.71,2.6617925452053006,no_data,Middle Value,no data
3456,3456,CRUS US Equity,CIRRUS LOGIC INC,4461558784.0,3465.0,Technology,NASDAQ GS,UNITED STATES,US,4.1818180080000005,91.63,47.04,03/18/2020,01/30/2020,6.24,70.86,82.41,77.19,71.15,60.5,70.83,71.74,60.21,74.49,61.12,68.38,66.63,0.6404232145635599,pos_performers,Middle Value,3_moderate_positive_performance
3457,3457,1508 HK Equity,CHINA REINSURA-H,4458129920.0,3466.0,Financial,Hong Kong,CHINA,CN,3.571428537,0.17,0.09,09/29/2020,01/07/2020,-33.31,0.16,0.16,0.14,0.14,0.11,0.12,0.11,0.1,0.11,0.11,0.09,0.1,0.6620689655172414,neg_performers,Middle Value,1_high_negative_performance
3458,3458,8252 JP Equity,MARUI GROUP,4450440704.0,3467.0,"Consumer, Cyclical",Tokyo,JAPAN,JP,4.599999905,25.53,13.89,04/06/2020,01/10/2020,-25.16,24.31,24.56,22.82,20.01,15.77,15.9,17.85,17.92,14.74,18.03,19.05,18.51,0.6087070205255589,neg_performers,Middle Value,1_high_negative_performance
3459,3459,ESGR US Equity,ENSTAR GROUP LTD,4450329088.0,3468.0,Financial,NASDAQ GS,BERMUDA,BM,,213.99,94.58,03/18/2020,12/19/2019,-1.12,203.82,206.86,196.71,184.87,152.52,141.1,141.19,151.66,170.25,180.69,163.04,176.67,0.69243928133064,neg_performers,Middle Value,2_moderate_negative_performance
3460,3460,CBPO US Equity,CHINA BIOLOGIC P,4450264064.0,3469.0,"Consumer, Non-cyclical",NASDAQ GS,CHINA,KY,3.0,118.3,97.91,04/06/2020,01/03/2020,1.55,116.63,116.38,115.93,115.93,107.09,105.14,109.66,101.98,106.6,106.37,111.68,116.57,0.18397545790850853,pos_performers,Middle Value,3_moderate_positive_performance
3461,3461,BOOT IN Equity,ABBOTT INDIA LTD,4450148352.0,3470.0,"Consumer, Non-cyclical",Natl India,INDIA,IN,4.1666665080000005,248.52,166.71,02/03/2020,05/12/2020,20.96,176.14,184.14,178.79,211.89,203.9,233.71,222.65,208.67,212.83,224.48,223.74,208.19,0.3944028636511553,pos_performers,Middle Value,4_high_positive_performance
3462,3462,INDF IJ Equity,INDOFOOD SUKSES,4448699392.0,3471.0,"Consumer, Non-cyclical",Indonesia,INDONESIA,ID,4.821428776,0.61,0.31,03/24/2020,01/15/2020,-4.56,0.57,0.57,0.56,0.47,0.38,0.43,0.4,0.45,0.44,0.52,0.48,0.48,0.626086956521739,neg_performers,Middle Value,2_moderate_negative_performance
3463,3463,BLDP CN Equity,BALLARD POWER,4444220416.0,3472.0,Energy,Toronto,CANADA,CA,4.5,21.51,5.78,12/10/2019,07/09/2020,174.71,6.64,7.15,10.49,10.01,7.28,9.33,11.64,15.38,14.2,16.96,16.44,15.29,1.3405297919181876,pos_performers,Middle Value,5_Very_high_positive_performance
3464,3464,2890 TT Equity,SINOPAC FNCL,4443954688.0,3473.0,Financial,Taiwan,TAIWAN,TW,3.571428537,0.45,0.31,03/19/2020,01/20/2020,-7.46,0.42,0.44,0.43,0.43,0.36,0.41,0.4,0.37,0.36,0.37,0.37,0.38,0.35443037974683544,neg_performers,Middle Value,2_moderate_negative_performance
3465,3465,FIZZ US Equity,NATL BEVERAGE,4439844864.0,3474.0,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,3.0,95.35,35.71,03/09/2020,11/16/2020,114.88,49.19,51.02,42.55,44.16,41.25,50.07,58.15,63.38,60.62,83.27,71.28,79.76,1.0302000863682166,pos_performers,Middle Value,5_Very_high_positive_performance
3466,3466,TPK LN Equity,TRAVIS PERKINS,4433385472.0,3475.0,"Consumer, Cyclical",London,BRITAIN,GB,3.5238094330000003,24.53,6.68,03/18/2020,12/13/2019,-14.34,19.74,21.24,19.98,18.5,10.0,13.19,14.2,13.85,15.19,16.22,14.32,13.49,1.127843302443134,neg_performers,Middle Value,2_moderate_negative_performance
3467,3467,SOL SJ Equity,SASOL LTD,4433287680.0,3476.0,Basic Materials,Johannesburg,SOUTH AFRICA,ZA,3.799999952,23.27,1.18,03/23/2020,12/18/2019,-58.71,17.86,21.68,15.74,12.11,1.86,4.63,5.8,7.61,8.27,8.51,7.72,5.48,2.260424661038629,neg_performers,Middle Value,1_high_negative_performance
3468,3468,2009 HK Equity,BBMG CORP-H,4431175168.0,3477.0,Industrial,Hong Kong,CHINA,CN,4.3000001910000005,0.33,0.18,10/05/2020,01/03/2020,-20.26,0.27,0.31,0.27,0.31,0.24,0.25,0.22,0.19,0.22,0.21,0.18,0.19,0.6293706293706294,neg_performers,Middle Value,1_high_negative_performance
3469,3469,SAIA US Equity,SAIA INC,4423801344.0,3478.0,Industrial,NASDAQ GS,UNITED STATES,US,3.333333254,176.07,61.46,03/16/2020,11/09/2020,74.98,90.32,93.12,94.57,87.76,66.22,91.35,111.75,110.24,121.56,140.27,127.83,151.35,1.0691730024721302,pos_performers,Middle Value,4_high_positive_performance
3470,3470,SIX2 GR Equity,SIXT SE,4420753920.0,3479.0,"Consumer, Non-cyclical",Xetra,GERMANY,DE,4.099999905,109.72,36.12,03/18/2020,02/19/2020,10.38,93.97,100.53,101.63,88.49,53.05,65.82,84.03,76.71,74.14,91.06,88.85,78.31,0.8862220170782366,pos_performers,Middle Value,3_moderate_positive_performance
3471,3471,JUN3 GR Equity,JUNGHEINRICH-PFD,4420505088.0,3480.0,Industrial,Xetra,GERMANY,DE,3.5,44.55,10.75,03/19/2020,10/23/2020,54.96,25.27,24.11,22.1,20.28,14.79,17.94,19.42,22.52,30.38,32.37,36.03,38.54,1.3353086419753086,pos_performers,Middle Value,4_high_positive_performance
3472,3472,002081 CH Equity,SUZHOU GOLD -A,4420150272.0,3481.0,Industrial,Shenzhen,CHINA,CN,4.941176414,1.94,1.05,02/04/2020,08/11/2020,48.01,1.13,1.27,1.11,1.33,1.14,1.14,1.16,1.15,1.32,1.57,1.42,1.5,0.700787401574803,pos_performers,Middle Value,4_high_positive_performance
3473,3473,510330 CH Equity,CHINA AMC CSI300,4418950656.0,3482.0,Funds,Shanghai,CHINA,CN,0.0,0.77,0.49,03/19/2020,11/09/2020,28.71,0.55,0.6,0.52,0.58,0.52,0.55,0.56,0.61,0.69,0.72,0.69,0.72,0.4596443228454173,pos_performers,Middle Value,4_high_positive_performance
3474,3474,RE FP Equity,COLAS SA,4417625088.0,3483.0,Industrial,EN Paris,FRANCE,FR,,161.58,100.43,03/16/2020,11/18/2019,-18.44,158.82,157.89,147.97,136.84,115.26,126.36,129.66,127.28,132.18,140.82,126.85,122.09,0.45239886067989304,neg_performers,Middle Value,2_moderate_negative_performance
3475,3475,FLS US Equity,FLOWSERVE CORP,4414627840.0,3484.0,Industrial,New York,UNITED STATES,US,3.0,51.25,18.98,03/23/2020,01/09/2020,-27.41,48.47,49.77,46.42,41.65,23.14,26.55,27.04,27.63,28.13,29.89,26.67,30.54,0.9540280857354024,neg_performers,Middle Value,1_high_negative_performance
3476,3476,SMTC US Equity,SEMTECH CORP,4412782080.0,3485.0,Technology,NASDAQ GS,UNITED STATES,US,4.6666665080000005,68.13,26.03,03/17/2020,11/09/2020,33.75,46.95,52.9,50.22,40.86,35.14,42.68,52.58,51.05,57.19,59.09,54.2,54.06,0.8463445687864368,pos_performers,Middle Value,4_high_positive_performance
3477,3477,UGPA3 BZ Equity,ULTRAPAR,4408494080.0,3486.0,Energy,B3 Day,BRAZIL,BR,4.222222328,6.72,1.97,03/23/2020,01/24/2020,1.4,5.23,6.34,5.98,4.4,2.18,2.64,3.19,3.53,3.56,3.87,3.46,2.85,1.2068600465805632,pos_performers,Middle Value,3_moderate_positive_performance
3478,3478,PIEL IN Equity,PIRAMAL ENTERPRI,4408204800.0,3487.0,Financial,Natl India,INDIA,IN,5.0,25.44,7.97,03/24/2020,11/26/2019,-18.15,24.8,21.53,18.77,18.68,12.23,13.03,14.71,18.25,19.42,18.56,17.71,17.4,0.9746617694918407,neg_performers,Middle Value,2_moderate_negative_performance
3479,3479,002223 CH Equity,JIANGSU YUYUE-A,4406593024.0,3488.0,"Consumer, Non-cyclical",Shenzhen,CHINA,CN,4.8125,5.9,2.58,12/04/2019,03/30/2020,40.0,2.75,2.92,3.82,4.98,4.96,4.91,4.49,5.08,5.34,5.42,4.83,4.48,0.7380511300481659,pos_performers,Middle Value,4_high_positive_performance
3480,3480,CAC FP Equity,LYX CAC 40,4406160384.0,3489.0,Funds,EN Paris,FRANCE,FR,0.0,66.47,38.78,03/16/2020,01/17/2020,-5.33,62.81,65.53,63.27,58.59,45.22,49.26,52.5,55.13,56.46,58.05,56.05,53.92,0.490964701015086,neg_performers,Middle Value,2_moderate_negative_performance
3481,3481,RSTI RM Equity,ROSSETI PJSC,4404399616.0,3490.0,Utilities,MICEX Main,RUSSIA,RU,2.5,0.03,0.01,03/19/2020,06/02/2020,48.8,0.02,0.02,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.9599999999999999,pos_performers,Middle Value,4_high_positive_performance
3482,3482,UPLL IN Equity,UPL LTD,4404114944.0,3491.0,Basic Materials,Natl India,INDIA,IN,4.771428585,8.64,3.15,03/23/2020,01/09/2020,-23.54,7.96,8.24,7.2,7.08,3.99,5.54,5.55,5.92,6.01,6.91,6.9,5.98,0.8524844720496895,neg_performers,Middle Value,1_high_negative_performance
3483,3483,EQQQ IM Equity,INVESCO EQQQ,4401977344.0,3492.0,Funds,BrsaItaliana,IRELAND,IE,0.0,304.9,165.77,03/23/2020,09/03/2020,34.8,202.83,213.11,223.12,212.06,186.96,220.7,234.55,250.06,270.54,299.13,282.97,271.27,0.582276008788756,pos_performers,Middle Value,4_high_positive_performance
3484,3484,180640 KS Equity,HANJIN KAL CORP,4396120064.0,3493.0,"Consumer, Cyclical",Korea SE,SOUTH KOREA,KR,2.666666746,91.15,27.34,11/22/2019,04/20/2020,124.42,31.15,34.6,33.9,56.5,65.47,71.07,74.41,72.01,68.4,63.76,58.98,69.62,1.094088902224699,pos_performers,Middle Value,5_Very_high_positive_performance
3485,3485,000636 CH Equity,GUANGDONG FENG-A,4391235584.0,3494.0,Industrial,Shenzhen,CHINA,CN,5.0,5.72,1.66,11/25/2019,08/17/2020,167.2,1.98,2.14,2.09,3.46,2.39,2.87,3.77,4.1,5.26,4.72,3.96,4.29,1.187423836217402,pos_performers,Middle Value,5_Very_high_positive_performance
3486,3486,INA CZ Equity,INA INDUSTRIJA,4391054848.0,3495.0,Energy,Zagreb,CROATIA,HR,,477.26,417.41,11/06/2020,04/17/2020,-8.91,467.59,469.99,463.46,457.25,423.86,433.56,434.07,428.81,455.81,459.68,450.32,436.18,0.13348003375100817,neg_performers,Middle Value,2_moderate_negative_performance
3487,3487,BPOP US Equity,POPULAR INC,4389515264.0,3496.0,Financial,NASDAQ GS,PUERTO RICO,PR,4.599999905,61.46,23.69,03/19/2020,01/17/2020,-5.24,55.37,58.75,56.76,49.99,33.48,37.13,39.57,36.07,36.92,37.39,36.29,43.81,0.8690583475543112,neg_performers,Middle Value,2_moderate_negative_performance
3488,3488,HR US Equity,HEALTHCARE RLTY,4389102592.0,3497.0,Financial,New York,UNITED STATES,US,3.714285612,37.97,24.1,03/23/2020,03/06/2020,-1.27,32.77,33.37,36.2,35.28,26.37,27.97,30.93,29.84,28.87,28.77,30.5,28.44,0.4506782919498523,neg_performers,Middle Value,2_moderate_negative_performance
3489,3489,002156 CH Equity,TONGFU MICROEL-A,4388596224.0,3498.0,Technology,Shenzhen,CHINA,CN,4.3125,4.83,1.6,11/27/2019,02/25/2020,92.74,1.84,2.36,3.16,3.88,2.91,3.24,3.44,3.49,4.04,3.51,3.37,3.85,0.9915579432079816,pos_performers,Middle Value,4_high_positive_performance
3490,3490,003670 KS Equity,POSCO CHEMICAL C,4387840000.0,3499.0,Industrial,Korea SE,SOUTH KOREA,KR,4.565217495,86.52,26.25,03/19/2020,08/13/2020,69.48,40.59,42.6,48.83,47.68,34.59,42.31,47.95,62.93,65.64,74.98,72.04,66.36,1.1187006960556845,pos_performers,Middle Value,4_high_positive_performance
3491,3491,JUBI IN Equity,JUBILANT FOODWOR,4387319296.0,3500.0,"Consumer, Cyclical",Natl India,INDIA,IN,3.909090996,34.01,15.18,03/19/2020,11/13/2020,58.23,22.25,23.31,27.43,22.96,18.06,21.2,22.18,22.48,23.11,29.41,32.31,29.08,0.7691469807338823,pos_performers,Middle Value,4_high_positive_performance
3492,3492,GRUMAB MM Equity,GRUMA SAB-B,4386936832.0,3501.0,"Consumer, Non-cyclical",BMV Mexico,MEXICO,MX,4.5,13.16,6.56,03/17/2020,08/19/2020,9.67,10.11,10.26,10.68,9.77,7.7,9.27,10.45,11.01,11.84,12.34,10.79,10.51,0.6349715385232102,pos_performers,Middle Value,3_moderate_positive_performance
3493,3493,AL US Equity,AIR LEASE C,4385038848.0,3502.0,Financial,New York,UNITED STATES,US,5.0,49.96,8.41,03/18/2020,01/17/2020,-12.49,46.25,47.52,43.03,39.2,20.6,24.2,31.22,28.32,27.11,31.59,30.93,28.84,1.2502194027231015,neg_performers,Middle Value,2_moderate_negative_performance
3494,3494,8355 JP Equity,SHIZUOKA BANK,4383597568.0,3503.0,Financial,Tokyo,JAPAN,JP,3.200000048,7.8,4.95,03/17/2020,12/18/2019,-1.83,7.69,7.53,7.13,6.31,5.89,6.0,6.43,6.44,6.59,6.95,6.88,6.88,0.4236868186323092,neg_performers,Middle Value,2_moderate_negative_performance
3495,3495,598 HK Equity,SINOTRANS LTD-H,4383584256.0,3504.0,Industrial,Hong Kong,CHINA,CN,4.8000001910000005,0.38,0.2,06/29/2020,01/17/2020,30.31,0.31,0.34,0.3,0.29,0.23,0.24,0.22,0.2,0.21,0.25,0.24,0.31,0.6878980891719745,pos_performers,Middle Value,4_high_positive_performance
3496,3496,HCM LN Equity,HUTCHISON CHINA,4382458880.0,3505.0,"Consumer, Non-cyclical",London,HONG KONG,KY,4.6666665080000005,6.9,2.89,03/19/2020,09/18/2020,20.05,4.53,5.04,4.86,4.87,3.56,4.18,4.29,5.49,5.33,6.43,6.37,5.83,0.7917077986179665,pos_performers,Middle Value,4_high_positive_performance
3497,3497,THG US Equity,HANOVER INSURANC,4379396608.0,3506.0,Financial,New York,UNITED STATES,US,4.25,144.71,75.11,03/18/2020,02/05/2020,-10.33,134.66,136.67,139.32,124.46,87.9,95.51,101.88,99.22,102.7,101.96,93.58,98.65,0.6344046000410176,neg_performers,Middle Value,2_moderate_negative_performance
3498,3498,NAV US Equity,NAVISTAR INTL,4377375232.0,3507.0,"Consumer, Cyclical",New York,UNITED STATES,US,3.444444418,45.25,15.01,03/23/2020,10/05/2020,37.53,32.5,28.94,35.7,36.11,16.03,23.1,24.39,27.75,32.26,32.9,43.89,43.05,0.9635176039509322,pos_performers,Middle Value,4_high_positive_performance
3499,3499,AMP AU Equity,AMP LTD,4375912960.0,3508.0,Financial,ASE,AUSTRALIA,AU,2.777777672,1.39,0.64,03/24/2020,02/19/2020,-6.04,1.33,1.34,1.17,1.09,0.86,0.86,1.14,1.3,1.04,1.14,0.97,1.18,0.6706408345752607,neg_performers,Middle Value,2_moderate_negative_performance
3500,3500,600556 CH Equity,INMYSHOW-A,4375717888.0,3509.0,Communications,Shanghai,CHINA,CN,5.0,3.56,1.29,11/27/2019,08/24/2020,54.17,1.36,1.74,1.78,1.89,1.69,2.36,3.04,2.62,2.75,2.86,2.58,2.52,1.0018389113644721,pos_performers,Middle Value,4_high_positive_performance
3501,3501,RTKM RM Equity,ROSTELECOM,4372465664.0,3510.0,Communications,MICEX Main,RUSSIA,RU,3.555555582,1.46,0.79,03/16/2020,08/19/2020,23.39,1.25,1.26,1.37,1.31,0.91,1.09,1.21,1.24,1.24,1.32,1.25,1.15,0.5506849315068493,pos_performers,Middle Value,4_high_positive_performance
3502,3502,VRM US Equity,VROOM INC,4370899456.0,3511.0,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,4.4166665080000005,75.49,32.99,11/16/2020,09/01/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.19,59.42,73.87,51.45,38.71,1.8369111079095228,no_data,Middle Value,no data
3503,3503,000967 CH Equity,INFORE ENVIRON-A,4370895872.0,3512.0,Industrial,Shenzhen,CHINA,CN,4.933333397,1.51,0.78,02/04/2020,08/03/2020,49.09,0.84,0.89,0.78,0.99,0.81,0.88,1.16,1.15,1.45,1.33,1.16,1.26,0.6897637795275591,pos_performers,Middle Value,4_high_positive_performance
3504,3504,HLFG MK Equity,HONG LEONG FINAN,4369797120.0,3513.0,Financial,Bursa Malays,MALAYSIA,MY,5.0,4.32,2.24,03/17/2020,01/06/2020,-1.03,3.93,4.13,3.93,3.62,2.94,3.05,3.06,3.04,3.04,3.14,3.37,3.37,0.6144756277695718,neg_performers,Middle Value,2_moderate_negative_performance
3505,3505,ONEM US Equity,1LIFE HEALTHCARE,4366805504.0,3514.0,Technology,NASDAQ GS,UNITED STATES,US,4.5,44.87,15.0,03/19/2020,07/13/2020,0.0,0.0,0.0,22.8,20.42,17.93,23.33,34.01,37.12,30.01,30.23,29.54,28.38,1.3092742082770208,no_data,Middle Value,no data
3506,3506,UNM US Equity,UNUM GROUP,4366514176.0,3515.0,Financial,New York,UNITED STATES,US,2.636363745,31.32,9.58,03/23/2020,12/13/2019,-22.08,30.48,29.16,27.03,25.04,13.1,16.5,16.06,15.9,17.07,18.54,17.0,18.51,1.067474119235648,neg_performers,Middle Value,1_high_negative_performance
3507,3507,2282 JP Equity,NH FOODS LTD,4365346816.0,3516.0,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,4.333333492,47.12,26.14,03/19/2020,08/25/2020,-3.91,42.64,41.51,43.48,38.51,32.31,35.91,37.09,39.61,44.16,44.47,44.43,41.87,0.5180353505216155,neg_performers,Middle Value,2_moderate_negative_performance
3508,3508,JFC PM Equity,JOLLIBEE FOODS,4364612608.0,3517.0,"Consumer, Cyclical",Philippines,PHILIPPINES,PH,2.636363745,4.51,1.77,03/19/2020,12/16/2019,-2.98,3.88,4.26,3.85,3.3,2.02,2.82,2.28,2.89,2.59,2.75,2.96,3.51,0.8860145513338723,neg_performers,Middle Value,2_moderate_negative_performance
3509,3509,603883 CH Equity,LAOBAIXING PHA-A,4362618368.0,3518.0,"Consumer, Cyclical",Shanghai,CHINA,CN,4.944444656,13.59,6.18,12/25/2019,09/03/2020,38.08,6.81,6.57,7.1,7.24,7.77,7.69,8.38,9.72,10.44,13.16,12.22,10.85,0.8237146827234832,pos_performers,Middle Value,4_high_positive_performance
3510,3510,FIXD US Equity,FT TCW OPP FI,4352110592.0,3519.0,Funds,NASDAQ GM,UNITED STATES,US,0.0,58.74,45.38,03/23/2020,03/09/2020,8.67,52.41,51.82,52.73,53.4,52.84,53.98,54.31,54.84,55.61,55.36,55.17,54.89,0.24765200197726148,pos_performers,Middle Value,3_moderate_positive_performance
3511,3511,605358 CH Equity,HANGZHOU LION -A,4350756864.0,3520.0,Technology,Shanghai,CHINA,CN,5.0,11.51,0.86,09/11/2020,11/10/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,7.13,11.910531220876049,no_data,Middle Value,no data
3512,3512,DOO CN Equity,BRP INC/CA-SUB V,4349321728.0,3521.0,"Consumer, Cyclical",Toronto,CANADA,CA,4.142857075,60.45,12.8,03/23/2020,11/09/2020,0.97,47.97,45.56,51.7,43.0,15.18,27.31,36.78,42.64,44.76,57.32,54.29,55.67,1.0950247041250147,pos_performers,Middle Value,3_moderate_positive_performance
3513,3513,ALKEM IN Equity,ALKEM LABORATORI,4344070144.0,3522.0,"Consumer, Non-cyclical",Natl India,INDIA,IN,4.173913002,41.18,24.65,03/23/2020,08/07/2020,28.0,28.38,29.19,33.34,35.79,29.64,34.26,30.2,31.15,37.1,38.4,37.44,35.69,0.4951819861201259,pos_performers,Middle Value,4_high_positive_performance
3514,3514,035250 KS Equity,KANGWON LAND INC,4341112832.0,3523.0,"Consumer, Cyclical",Korea SE,SOUTH KOREA,KR,4.3000001910000005,26.58,12.7,03/23/2020,11/18/2019,-22.6,25.25,25.61,22.74,19.35,14.91,20.46,20.18,18.06,18.84,17.71,18.48,18.68,0.6932201273567236,neg_performers,Middle Value,1_high_negative_performance
3515,3515,345 HK Equity,VITASOY INTL HLD,4340623360.0,3524.0,"Consumer, Non-cyclical",Hong Kong,HONG KONG,HK,3.333333254,4.76,2.97,03/30/2020,05/25/2020,3.03,3.76,3.63,3.72,3.6,3.11,3.6,3.78,3.83,3.8,3.66,3.88,4.03,0.4837837837837837,pos_performers,Middle Value,3_moderate_positive_performance
3516,3516,002152 CH Equity,GRG BANKING -A,4339304960.0,3525.0,Technology,Shenzhen,CHINA,CN,4.75,2.34,1.08,12/03/2019,08/04/2020,44.24,1.11,1.38,1.3,1.43,1.22,1.85,1.65,1.8,2.12,2.03,1.79,1.71,0.7797833935018048,pos_performers,Middle Value,4_high_positive_performance
3517,3517,600515 CH Equity,HNA INF INVEST-A,4338855424.0,3526.0,Financial,Shanghai,CHINA,CN,5.0,1.61,0.54,11/18/2019,09/21/2020,86.88,0.54,0.64,0.64,0.73,0.74,0.63,0.84,0.74,1.0,1.08,1.31,1.01,1.2969696969696969,pos_performers,Middle Value,4_high_positive_performance
3518,3518,NEAR US Equity,ISHARES-SH MAT B,4338407424.0,3528.0,Funds,Cboe BZX,UNITED STATES,US,0.0,50.41,44.25,03/19/2020,02/27/2020,1.52,50.26,50.25,50.28,50.33,48.51,49.19,49.7,49.97,50.04,50.12,50.08,50.09,0.12344277078253892,pos_performers,Middle Value,3_moderate_positive_performance
3519,3519,EFN CN Equity,ELEMENT FLEET MA,4336576512.0,3529.0,"Consumer, Non-cyclical",Toronto,CANADA,CA,4.699999809,10.64,4.76,03/18/2020,10/27/2020,13.55,8.45,8.54,9.67,9.69,6.02,7.19,7.09,7.46,8.39,8.27,8.39,9.39,0.7159817351598176,pos_performers,Middle Value,3_moderate_positive_performance
3520,3520,NED SJ Equity,NEDBANK GROUP,4336224768.0,3530.0,Financial,Johannesburg,SOUTH AFRICA,ZA,3.909090996,16.59,3.82,03/24/2020,11/20/2019,-39.48,14.69,15.31,13.14,11.26,4.68,5.69,5.58,5.96,5.77,5.82,6.21,6.08,1.5294939614732015,neg_performers,Middle Value,1_high_negative_performance
3521,3521,NXT AU Equity,NEXTDC LTD,4335301120.0,3531.0,Communications,ASE,AUSTRALIA,AU,4.428571224,10.27,3.78,12/04/2019,11/09/2020,81.17,4.44,4.62,5.02,4.97,5.59,5.75,6.1,7.39,8.27,8.77,8.74,8.91,0.9912180221458573,pos_performers,Middle Value,4_high_positive_performance
3522,3522,GTII CN Equity,GREEN THUMB INDU,4332009984.0,3532.0,"Consumer, Non-cyclical",Canadian Sec,UNITED STATES,CA,4.882352828999999,21.83,3.61,03/16/2020,11/12/2020,116.55,8.77,9.85,9.24,6.75,5.42,6.84,10.35,9.98,13.43,14.81,12.93,16.66,1.7487003119251376,pos_performers,Middle Value,5_Very_high_positive_performance
3523,3523,002500 CH Equity,SHANXI SECURIT-A,4330896896.0,3533.0,Financial,Shenzhen,CHINA,CN,,1.42,0.85,06/16/2020,07/13/2020,14.64,1.01,1.13,0.96,1.13,0.94,0.95,0.95,0.93,1.21,1.21,1.17,1.12,0.5381589299763965,pos_performers,Middle Value,3_moderate_positive_performance
3524,3524,SUAS LN Equity,ISHR MSCI US SRI,4329552384.0,3534.0,Funds,London,IRELAND,IE,0.0,10.6,5.98,03/23/2020,11/09/2020,23.53,8.26,8.51,8.65,8.1,6.86,7.73,8.41,8.59,9.19,9.96,9.71,9.53,0.5356521739130434,pos_performers,Middle Value,4_high_positive_performance
3525,3525,688188 CH Equity,SHANGHAI FRIEN-A,4328442368.0,3535.0,Industrial,Shanghai,CHINA,CN,4.846153736000001,49.76,16.69,11/27/2019,11/16/2020,122.17,18.66,22.58,18.81,20.82,17.13,19.67,21.18,24.57,28.18,33.46,35.01,41.7,1.3150412565861416,pos_performers,Middle Value,5_Very_high_positive_performance
3526,3526,SRAIL SW Equity,STADLER RAIL AG,4326342144.0,3536.0,Industrial,SIX-SW,SWITZERLAND,CH,3.285714388,51.19,38.86,11/02/2020,02/20/2020,-16.46,47.96,50.07,48.05,48.24,44.05,43.91,42.28,40.44,39.77,43.81,41.6,40.01,0.27906976744186046,neg_performers,Middle Value,2_moderate_negative_performance
3527,3527,ROLL US Equity,RBC BEARINGS INC,4326195712.0,3537.0,Industrial,NASDAQ GS,UNITED STATES,US,3.5,185.05,77.63,03/24/2020,02/12/2020,6.17,162.56,158.34,153.59,170.73,111.05,120.55,135.95,128.85,124.38,133.41,122.25,127.95,0.7814210631603835,pos_performers,Middle Value,3_moderate_positive_performance
3528,3528,MRO US Equity,MARATHON OIL,4325865472.0,3538.0,Energy,New York,UNITED STATES,US,3.2666666510000004,14.07,3.02,04/01/2020,01/03/2020,-49.84,11.96,13.58,11.47,8.34,3.12,5.5,5.69,5.95,5.52,5.32,3.95,4.15,1.5683027794204614,neg_performers,Middle Value,1_high_negative_performance
